"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.533756788E1,1.122424500E0,-1.278283203E0,1.508871076E0
7.534753788E1,9.561376537E-1,-1.415898008E0,1.232249243E0
7.535750788E1,6.267012115E-1,-1.489780501E0,7.997043890E-1
7.536747687E1,1.993358939E-1,-1.547937493E0,3.630688226E-1
7.537744688E1,-1.266311029E-1,-1.542496659E0,-6.192961514E-2
7.538741588E1,-3.252098554E-1,-1.572546669E0,-4.802166188E-1
7.539738587E1,-4.129359973E-1,-1.526935464E0,-9.064938426E-1
7.540735488E1,-4.453566154E-1,-1.431794833E0,-1.306369134E0
7.541732488E1,-4.414318181E-1,-1.323510831E0,-1.556345789E0
7.542729488E1,-3.911738301E-1,-1.188990957E0,-1.721708556E0
7.543726388E1,-2.756073403E-1,-1.117285382E0,-1.829334161E0
7.544723387E1,-1.407777833E-1,-1.041243512E0,-1.934944232E0
7.545720287E1,-8.993960537E-2,-8.989860177E-1,-2.037997899E0
7.546717288E1,-6.528175078E-2,-7.426039892E-1,-2.171727229E0
7.547714188E1,-8.485771716E-4,-6.167134362E-1,-2.301407363E0
7.548711188E1,1.079882059E-1,-6.476218182E-1,-2.396563781E0
7.549708188E1,1.360825422E-1,-7.798507529E-1,-2.379656557E0
7.550705087E1,1.283888490E-1,-8.393333083E-1,-2.422587984E0
7.551702088E1,1.648637802E-1,-8.882505298E-1,-2.677084537E0
7.552698988E1,2.237626373E-1,-8.486853451E-1,-2.789754535E0
7.553695987E1,2.517162019E-1,-5.924457371E-1,-2.536644942E0
7.554692888E1,3.396341325E-1,-2.922806758E-1,-1.991965109E0
7.555689888E1,5.791124775E-1,-1.383462918E-1,-1.591036735E0
7.556686888E1,8.679292627E-1,-1.813812143E-1,-1.386259056E0
7.557683788E1,1.047443607E0,-2.077094722E-1,-1.253093398E0
7.558680787E1,1.087429938E0,-6.325517893E-2,-9.660851562E-1
7.559677687E1,1.053911359E0,1.574813050E-1,-5.023910147E-1
7.560674688E1,1.120830549E0,3.362692791E-1,6.209743023E-4
7.561671687E1,1.274630447E0,4.068732387E-1,4.917894280E-1
7.562668588E1,1.430812062E0,4.207983828E-1,1.031947609E0
7.563665588E1,1.523930141E0,4.754008520E-1,1.532416059E0
7.564662487E1,1.579904805E0,4.909620470E-1,1.850852500E0
7.565659488E1,1.567195590E0,4.668791199E-1,2.115368841E0
7.566656388E1,1.485401229E0,4.340423262E-1,2.343841776E0
7.567653387E1,1.478468770E0,3.586483276E-1,2.564477688E0
7.568650288E1,1.414952805E0,2.996183467E-1,2.604438729E0
7.569647288E1,1.251013543E0,3.186989808E-1,2.559097665E0
7.570644288E1,1.046128861E0,3.826160645E-1,2.632134651E0
7.571641188E1,9.596859634E-1,6.258087802E-1,2.753192480E0
7.572638187E1,1.119450314E0,8.946736962E-1,2.657474145E0
7.573635087E1,1.365928434E0,1.075604090E0,2.363016551E0
7.574632088E1,1.513496515E0,1.291856929E0,2.040751938E0
7.575629087E1,1.475270928E0,1.402538874E0,1.824559325E0
7.576625988E1,1.289762310E0,1.327672294E0,1.705206544E0
7.577622988E1,9.659652883E-1,1.076386448E0,1.657822462E0
7.578619887E1,6.214916347E-1,6.223039591E-1,1.855327374E0
7.579616888E1,4.260221390E-1,5.810319722E-2,2.189326179E0
7.580613788E1,3.418412371E-1,-4.299972224E-1,2.162036054E0
7.581610787E1,4.474559851E-1,-8.252222228E-1,1.960431660E0
7.582607788E1,7.995126003E-1,-1.178240851E0,1.557226380E0
7.583604688E1,1.213008542E0,-1.443632521E0,9.802716708E-1
7.584601688E1,1.572407359E0,-1.573511460E0,3.961161160E-1
7.585598588E1,1.722514887E0,-1.438621457E0,-4.685198486E-2
7.586595587E1,1.836873854E0,-1.156598552E0,-4.335716254E-1
7.587592487E1,1.904869516E0,-8.119420266E-1,-6.996491736E-1
7.588589488E1,2.075089858E0,-5.618209451E-1,-8.872155726E-1
7.589586487E1,2.270304269E0,-4.487001264E-1,-1.043829736E0
7.590583388E1,2.361556939E0,-3.955565375E-1,-1.051091977E0
7.591580388E1,2.292728341E0,-3.661105442E-1,-1.004044111E0
7.592577287E1,2.238831192E0,-4.603109425E-1,-9.822503686E-1
7.593574288E1,2.064476138E0,-6.222659522E-1,-8.134161097E-1
7.594571188E1,1.819130624E0,-7.988694066E-1,-6.286546201E-1
7.595568187E1,1.626285797E0,-1.054757597E0,-7.504556304E-1
7.596565188E1,1.472733821E0,-1.306522331E0,-1.117806954E0
7.597562088E1,1.320260656E0,-1.420364696E0,-1.586843696E0
7.598559088E1,1.146676704E0,-1.488273089E0,-1.981885094E0
7.599555988E1,9.224536715E-1,-1.557946172E0,-2.339727091E0
7.600552987E1,5.880027303E-1,-1.604099999E0,-2.711114747E0
7.601549888E1,7.663653195E-2,-1.554458308E0,-3.116924962E0
7.602546888E1,-5.926590143E-1,-1.445748044E0,-3.389875327E0
7.603543887E1,-1.288303138E0,-1.295695041E0,-3.700353123E0
7.604540788E1,-1.769356639E0,-1.338150505E0,-4.133805465E0
7.605537788E1,-1.878999826E0,-1.276027932E0,-4.392085167E0
7.606534687E1,-1.801570558E0,-1.085512197E0,-4.036953939E0
7.607531688E1,-1.731641513E0,-8.175606161E-1,-2.988577409E0
7.608528588E1,-1.616732762E0,-7.382460594E-1,-2.055659414E0
7.609525587E1,-1.489944954E0,-7.531833565E-1,-1.651817372E0
7.610522588E1,-1.470687442E0,-5.676751775E-1,-1.375427674E0
7.611519488E1,-1.566671825E0,-1.724554396E-1,-1.008706681E0
7.612516488E1,-1.611850630E0,3.337777805E-1,-7.812599319E-1
7.613513388E1,-1.472474643E0,9.241138422E-1,-7.637732488E-1
7.614510387E1,-1.232903254E0,1.450443358E0,-6.495619243E-1
7.615507288E1,-1.006921233E0,1.862921153E0,-4.121760786E-1
7.616504288E1,-7.543142080E-1,2.243231075E0,-1.092634106E-1
7.617501287E1,-4.652626571E-1,2.647216959E0,3.300729847E-1
7.618498213E1,-2.947169182E-1,3.120484162E0,9.924397266E-1
7.619495212E1,-1.395198280E-1,3.559742205E0,1.643002694E0
7.620492112E1,6.650798500E-2,3.851359221E0,1.987704828E0
7.621489113E1,2.345712885E-1,4.006336164E0,2.127685416E0
7.622486013E1,2.138987499E-1,4.031643498E0,2.286208110E0
7.623483013E1,8.010685444E-4,4.054725382E0,2.387311732E0
7.624480013E1,-2.587422162E-1,4.008497880E0,2.444280569E0
7.625476912E1,-3.194018161E-1,3.858277062E0,2.501305540E0
7.626473913E1,-2.574844801E-1,3.648238644E0,2.833817398E0
7.627470813E1,-1.567644364E-1,3.351895908E0,3.446193954E0
7.628467812E1,-1.290778702E-1,2.915177895E0,3.982562554E0
7.629464713E1,-2.713458896E-1,2.409629969E0,4.334184868E0
7.630461713E1,-5.936251205E-1,1.923055673E0,4.356788449E0
7.631458713E1,-1.035447752E0,1.542200789E0,4.087229469E0
7.632455613E1,-1.416330702E0,1.320086117E0,3.724955283E0
7.633452612E1,-1.626221478E0,1.212481561E0,3.407254422E0
7.634449512E1,-1.625567174E0,1.149521667E0,3.139780558E0
7.635446513E1,-1.413296582E0,1.092748711E0,2.886392053E0
7.636443413E1,-1.032074932E0,9.872427213E-1,2.693710510E0
7.637440413E1,-4.685025993E-1,8.022982138E-1,2.567552739E0
7.638437413E1,1.375876155E-1,5.549726862E-1,2.575765738E0
7.639434312E1,7.309396711E-1,3.029892665E-1,2.605652611E0
7.640431313E1,1.125244612E0,1.022794962E-2,2.547450011E0
7.641428213E1,1.352961064E0,-2.661254954E-1,2.323235019E0
7.642425212E1,1.409011303E0,-6.219993192E-1,1.937237509E0
7.643422113E1,1.300275019E0,-9.601566643E-1,1.491266863E0
7.644419113E1,1.115140331E0,-1.308729655E0,9.257077932E-1
7.645416113E1,8.721746336E-1,-1.679106327E0,3.103702068E-1
7.646413013E1,5.824215630E-1,-2.020704174E0,-2.983109093E-1
7.647410012E1,2.771289320E-1,-2.274028945E0,-9.535206592E-1
7.648406912E1,5.024278522E-2,-2.432725301E0,-1.600798076E0
7.649403913E1,-8.367862612E-2,-2.558428743E0,-2.139292139E0
7.650400813E1,-2.095772190E-1,-2.626400287E0,-2.632944490E0
7.651397813E1,-3.008718435E-1,-2.630362945E0,-3.043935923E0
7.652394813E1,-4.018180284E-1,-2.660957331E0,-3.300435732E0
7.653391712E1,-4.729041640E-1,-2.739264997E0,-3.553202679E0
7.654388713E1,-5.676641408E-1,-2.759801003E0,-3.747464139E0
7.655385613E1,-6.799755587E-1,-2.742789114E0,-3.847551515E0
7.656382612E1,-8.130393297E-1,-2.636675014E0,-3.737815064E0
7.657379513E1,-9.137254597E-1,-2.519490965E0,-3.505363684E0
7.658376513E1,-9.143370053E-1,-2.448920335E0,-3.196123159E0
7.659373513E1,-7.393863396E-1,-2.476841374E0,-2.814465453E0
7.660370413E1,-4.457921599E-1,-2.546390496E0,-2.398999146E0
7.661367412E1,-1.625258441E-1,-2.521407682E0,-2.022139665E0
7.662364312E1,5.909130357E-2,-2.404565111E0,-1.711121002E0
7.663361313E1,2.774553528E-1,-2.225681827E0,-1.394160984E0
7.664358213E1,5.508935954E-1,-1.996913608E0,-1.106042941E0
7.665355213E1,8.131899686E-1,-1.737376170E0,-7.857605338E-1
7.666352213E1,1.092628258E0,-1.471664658E0,-4.284254909E-1
7.667349112E1,1.349078805E0,-1.263236563E0,-1.728688377E-1
7.668346113E1,1.573882466E0,-1.128414388E0,4.116030514E-2
7.669343013E1,1.647198071E0,-1.014698322E0,3.032009357E-1
7.670340012E1,1.594333833E0,-9.271187264E-1,5.203372890E-1
7.671336913E1,1.400394262E0,-8.882107687E-1,6.606505841E-1
7.672333913E1,9.203896044E-1,-7.609765255E-1,8.097089750E-1
7.673330913E1,4.343149526E-1,-4.755593115E-1,1.053091725E0
7.674327813E1,2.302300233E-1,-1.533859152E-1,1.402376322E0
7.675324812E1,3.574981803E-1,9.979735315E-2,1.767589903E0
7.676321713E1,8.974392830E-1,2.866433752E-1,1.985255429E0
7.677318713E1,1.530230370E0,5.705806589E-1,2.041188725E0
7.678315612E1,1.972620473E0,9.333524430E-1,2.075244663E0
7.679312613E1,2.093931779E0,1.276455363E0,1.987739326E0
7.680309613E1,1.837657380E0,1.599783584E0,1.658080325E0
7.681306512E1,1.289984066E0,1.903618943E0,1.341182286E0
7.682303513E1,7.031569183E-1,2.197685943E0,1.310535275E0
7.683300413E1,3.526903072E-1,2.434021044E0,1.563284095E0
7.684297413E1,3.156919040E-1,2.588250713E0,1.995080506E0
7.685294313E1,6.277738832E-1,2.513442020E0,2.553083219E0
7.686291312E1,1.189280687E0,2.119814479E0,3.095185014E0
7.687288313E1,1.806824135E0,1.497045082E0,3.645136696E0
7.688285213E1,2.309524468E0,7.915405065E-1,4.204088413E0
7.689282212E1,2.604394583E0,1.314641190E-1,4.644900645E0
7.690279113E1,2.755879568E0,-4.154902804E-1,4.734343164E0
7.691276113E1,2.761629135E0,-7.880707687E-1,4.366846830E0
7.692273012E1,2.518534945E0,-9.346195346E-1,3.478892169E0
7.693270013E1,2.434185351E0,-1.109351880E0,2.078778720E0
7.694266913E1,2.461201242E0,-1.247870665E0,6.781220645E-1
7.695263912E1,2.158994333E0,-1.123822569E0,-2.832800567E-1
7.696260913E1,1.762444499E0,-9.774375254E-1,-1.004877339E0
7.697257813E1,1.464726790E0,-1.012371715E0,-1.612719964E0
7.698254813E1,1.289517604E0,-1.235248280E0,-2.024444053E0
7.699251713E1,1.143591713E0,-1.430068735E0,-2.221605733E0
7.700248712E1,1.077868132E0,-1.621815308E0,-2.337669455E0
7.701245612E1,1.104559941E0,-1.847148288E0,-2.494482424E0
7.702242613E1,1.123239017E0,-2.019083911E0,-2.671156629E0
7.703239612E1,1.077624011E0,-2.193951911E0,-2.889377056E0
7.704236513E1,1.001824215E0,-2.263785793E0,-3.089074674E0
7.705233513E1,9.065416436E-1,-2.151323955E0,-3.292130932E0
7.706230412E1,7.325934099E-1,-1.951935655E0,-3.465512570E0
7.707227413E1,4.822461873E-1,-1.840822771E0,-3.639307022E0
7.708224313E1,1.425758752E-1,-1.671566343E0,-3.725154088E0
7.709221312E1,-1.287663598E-1,-1.545348346E0,-3.797526830E0
7.710218313E1,-4.078501622E-1,-1.426819437E0,-3.839485281E0
7.711215213E1,-6.298418972E-1,-1.191326335E0,-3.706289216E0
7.712212213E1,-7.719779156E-1,-8.308092374E-1,-3.485415908E0
7.713209113E1,-8.027409942E-1,-3.979036099E-1,-3.154174064E0
7.714206112E1,-7.446072453E-1,-1.102106595E-1,-2.777613961E0
7.715203012E1,-6.439317866E-1,7.707273424E-2,-2.383639680E0
7.716200013E1,-5.855622487E-1,2.267667174E-1,-1.909045744E0
7.717197012E1,-6.111138502E-1,4.443784493E-1,-1.382600453E0
7.718193913E1,-6.993973048E-1,7.355592638E-1,-9.194214517E-1
7.719190850E1,-8.121399549E-1,1.036741741E0,-6.434480757E-1
7.720187750E1,-1.077304460E0,1.427577236E0,-6.142687154E-1
7.721184750E1,-1.431449993E0,1.811880807E0,-7.183690345E-1
7.722181650E1,-1.868927120E0,2.226782273E0,-7.322532481E-1
7.723178650E1,-2.318702988E0,2.567196059E0,-7.113933063E-1
7.724175550E1,-2.692034113E0,2.862838883E0,-6.471844465E-1
7.725172550E1,-2.985909324E0,3.144990427E0,-6.045418721E-1
7.726169550E1,-3.197535262E0,3.303832380E0,-5.861687511E-1
7.727166450E1,-3.374129653E0,3.384124591E0,-4.820052820E-1
7.728163450E1,-3.476863770E0,3.482323900E0,-2.561752886E-1
7.729160350E1,-3.542466021E0,3.515167125E0,1.524486065E-1
7.730157350E1,-3.509219338E0,3.550797719E0,7.450183046E-1
7.731154250E1,-3.375103506E0,3.515654199E0,1.369138994E0
7.732151250E1,-3.073784789E0,3.359582657E0,1.883256599E0
7.733148250E1,-2.632465603E0,3.064181907E0,2.437614158E0
7.734145150E1,-2.121158462E0,2.775951598E0,3.039432982E0
7.735142150E1,-1.626893030E0,2.473305563E0,3.499267961E0
7.736139050E1,-1.126245363E0,2.162451791E0,3.751291142E0
7.737136050E1,-5.807733791E-1,1.889085689E0,3.887354096E0
7.738132950E1,6.033741832E-3,1.643393873E0,3.960798048E0
7.739129950E1,5.698883486E-1,1.367394184E0,4.063151219E0
7.740126950E1,1.026564662E0,1.002665337E0,4.192340772E0
7.741123850E1,1.224609710E0,4.336394531E-1,4.216983277E0
7.742120850E1,1.135494196E0,-2.085228199E-1,4.051893575E0
7.743117750E1,6.500782335E-1,-6.848294055E-1,3.745988302E0
7.744114750E1,6.188839227E-2,-1.036913649E0,3.264385893E0
7.745111650E1,-3.774382089E-1,-1.390740947E0,2.643978771E0
7.746108650E1,-6.898691207E-1,-1.613640901E0,1.973594912E0
7.747105650E1,-9.383692078E-1,-1.723939269E0,1.302954944E0
7.748102550E1,-1.047088389E0,-1.744225014E0,7.412731630E-1
7.749099550E1,-9.934488829E-1,-1.717720170E0,3.390665871E-1
7.750096450E1,-8.393958005E-1,-1.758636062E0,8.636220574E-2
7.751093450E1,-5.535488892E-1,-1.838682690E0,-3.598376513E-3
7.752090350E1,-2.400240364E-1,-2.037783891E0,5.475508153E-2
7.753087350E1,5.394845814E-2,-2.316161642E0,1.516697574E-1
7.754084250E1,1.519553208E-1,-2.516329376E0,2.260381544E-1
7.755081250E1,1.314970095E-1,-2.585607771E0,2.187963778E-1
7.756078250E1,9.583725326E-2,-2.578377104E0,1.355899143E-1
7.757075150E1,3.677233525E-2,-2.560490472E0,-1.267559409E-2
7.758072150E1,2.953479789E-2,-2.484018831E0,-2.510180444E-1
7.759069050E1,8.454269841E-3,-2.390914786E0,-5.961569649E-1
7.760066050E1,-4.497963332E-2,-2.261166825E0,-8.893240786E-1
7.761062950E1,-7.512882739E-2,-2.132146257E0,-1.098138090E0
7.762059950E1,-1.019568030E-1,-1.953547733E0,-1.301854498E0
7.763056950E1,-1.640876354E-1,-1.728798890E0,-1.518237730E0
7.764053850E1,-2.318950910E-1,-1.432704660E0,-1.673662570E0
7.765050850E1,-3.064069275E-1,-1.162508333E0,-1.805793271E0
7.766047750E1,-2.502027963E-1,-9.861375976E-1,-1.837074705E0
7.767044750E1,-8.533050109E-2,-8.835154545E-1,-1.724423418E0
7.768041650E1,2.115768937E-1,-8.390532267E-1,-1.499473431E0
7.769038650E1,5.329917600E-1,-9.169743919E-1,-1.258878048E0
7.770035650E1,7.681611456E-1,-9.558080900E-1,-1.030684025E0
7.771032550E1,9.058005090E-1,-9.296581721E-1,-9.140578008E-1
7.772029550E1,1.032755694E0,-7.868036771E-1,-8.901923901E-1
7.773026450E1,1.181307058E0,-5.503709275E-1,-8.650388378E-1
7.774023450E1,1.312133757E0,-2.557180363E-1,-8.316781336E-1
7.775020350E1,1.394748336E0,-4.506507576E-2,-6.960975748E-1
7.776017350E1,1.417922168E0,8.078396201E-2,-4.113937211E-1
7.777014350E1,1.403137483E0,1.204351008E-1,-5.713489830E-2
7.778011250E1,1.431947445E0,1.679840738E-1,3.767559850E-1
7.779008250E1,1.509259623E0,2.610343248E-1,6.819104755E-1
7.780005150E1,1.679429094E0,3.392063355E-1,7.608221591E-1
7.781002150E1,1.823034079E0,4.196049660E-1,6.439363182E-1
7.781999050E1,1.792307253E0,5.091503960E-1,4.890459144E-1
7.782996050E1,1.496651564E0,5.957061446E-1,3.465293884E-1
7.783992950E1,1.062791233E0,6.715182191E-1,2.481564170E-1
7.784989950E1,6.497203108E-1,7.411556339E-1,2.707927430E-1
7.785986950E1,3.745720134E-1,7.395698690E-1,4.416004372E-1
7.786983850E1,3.941851096E-1,6.935739166E-1,6.527784777E-1
7.787980850E1,6.906696776E-1,7.439851016E-1,9.130702060E-1
7.788977750E1,1.279957260E0,7.062957036E-1,1.281102730E0
7.789974750E1,1.977334791E0,4.292435163E-1,1.809336684E0
7.790971650E1,2.455383262E0,1.278879619E-1,2.512460273E0
7.791968650E1,2.745581744E0,-1.063772249E-1,3.002949865E0
7.792965650E1,2.848971042E0,-1.193124354E-1,3.101896448E0
7.793962550E1,2.815817622E0,1.072461212E-1,2.741620256E0
7.794959550E1,2.662907085E0,4.384862101E-1,2.096174771E0
7.795956450E1,2.528690097E0,7.269726276E-1,1.564270520E0
7.796953450E1,2.472890703E0,7.774931556E-1,1.285630814E0
7.797950350E1,2.511515363E0,4.622364306E-1,1.258479853E0
7.798947350E1,2.656294177E0,-1.698043120E-1,1.457544217E0
7.799944350E1,2.765032507E0,-9.866457206E-1,1.676017828E0
7.800941250E1,2.695488063E0,-1.793431088E0,1.721946537E0
7.801938250E1,2.482960485E0,-2.420984677E0,1.608580720E0
7.802935150E1,2.070204655E0,-2.654535334E0,1.351831820E0
7.803932150E1,1.669456667E0,-2.618184364E0,8.812116516E-1
7.804929050E1,1.427888893E0,-2.491242481E0,2.783163553E-1
7.805926050E1,1.438277349E0,-2.311486793E0,-3.565620410E-1
7.806922950E1,1.510292972E0,-1.979159122E0,-9.817287970E-1
7.807919950E1,1.539200145E0,-1.605878722E0,-1.654529310E0
7.808916950E1,1.465814226E0,-1.210201147E0,-2.205174472E0
7.809913850E1,1.299009828E0,-8.618795872E-1,-2.599269791E0
7.810910850E1,1.077553990E0,-6.874898887E-1,-2.816858134E0
7.811907750E1,8.477250130E-1,-7.084457248E-1,-2.852941301E0
7.812904750E1,6.290186092E-1,-9.290126395E-1,-2.721299427E0
7.813901650E1,4.114380138E-1,-1.162810634E0,-2.459711371E0
7.814898650E1,2.260684137E-1,-1.371660898E0,-2.185493914E0
7.815895650E1,5.602992073E-2,-1.564458216E0,-2.015528219E0
7.816892550E1,-1.069875281E-1,-1.673279577E0,-1.891559646E0
7.817889550E1,-2.973253611E-1,-1.691163871E0,-1.798304742E0
7.818886442E1,-4.275419766E-1,-1.611800782E0,-1.777647114E0
7.819883442E1,-4.558426465E-1,-1.482728174E0,-1.866975027E0
7.820880342E1,-4.650610743E-1,-1.285395756E0,-2.008782871E0
7.821877342E1,-5.434112790E-1,-9.998282683E-1,-2.050960007E0
7.822874342E1,-6.864737888E-1,-6.053499573E-1,-1.984481258E0
7.823871242E1,-8.079242586E-1,-2.958141482E-1,-1.829327145E0
7.824868242E1,-9.250980748E-1,-6.415097237E-2,-1.479303460E0
7.825865142E1,-1.063708953E0,1.813701046E-1,-9.802973986E-1
7.826862142E1,-1.120324180E0,4.607705337E-1,-5.209933466E-1
7.827859042E1,-1.074535804E0,7.216265184E-1,-1.126781845E-1
7.828856042E1,-9.741560680E-1,9.943821716E-1,2.594982612E-1
7.829852942E1,-8.739238282E-1,1.371781350E0,6.813666844E-1
7.830849942E1,-8.216557136E-1,1.923002463E0,9.942979717E-1
7.831846942E1,-8.544821285E-1,2.612885617E0,1.073523066E0
7.832843842E1,-9.020577063E-1,3.376934270E0,1.216902641E0
7.833840842E1,-9.847586779E-1,4.030143102E0,1.422241067E0
7.834837742E1,-1.105332942E0,4.328163405E0,1.571176667E0
7.835834742E1,-1.292397358E0,4.219208727E0,1.772411517E0
7.836831642E1,-1.498419031E0,3.972655032E0,2.106667600E0
7.837828642E1,-1.607825699E0,3.646835897E0,2.449834254E0
7.838825642E1,-1.659631006E0,3.260460657E0,2.621537742E0
7.839822542E1,-1.699349388E0,2.899749432E0,2.580434740E0
7.840819542E1,-1.722896271E0,2.667112110E0,2.372900684E0
7.841816442E1,-1.740380177E0,2.570452958E0,2.099743912E0
7.842813442E1,-1.723676729E0,2.469446985E0,1.875738834E0
7.843810342E1,-1.674291145E0,2.349432299E0,1.627854313E0
7.844807342E1,-1.507195117E0,2.120172329E0,1.317134442E0
7.845804342E1,-1.260476092E0,1.769635844E0,1.015718662E0
7.846801242E1,-9.670360596E-1,1.281450639E0,7.338436908E-1
7.847798242E1,-8.307020140E-1,8.047201306E-1,4.131958330E-1
7.848795142E1,-8.773814330E-1,3.856881917E-1,9.707372010E-2
7.849792142E1,-1.043815117E0,6.791014731E-2,-1.217244118E-1
7.850789042E1,-1.238619785E0,-1.354413950E-1,-2.616675782E-1
7.851786042E1,-1.469585826E0,-2.663611382E-1,-3.455727839E-1
7.852782942E1,-1.677626689E0,-3.074863601E-1,-1.746294343E-1
7.853779942E1,-1.886255344E0,-3.676933855E-1,2.225602305E-1
7.854776942E1,-1.989010803E0,-5.318352538E-1,5.196888328E-1
7.855773842E1,-2.043651718E0,-7.436453784E-1,7.121546137E-1
7.856770842E1,-2.079316664E0,-9.617786819E-1,8.004773909E-1
7.857767742E1,-2.133763012E0,-1.056015333E0,8.153883755E-1
7.858764742E1,-2.226198136E0,-9.988675708E-1,7.107577139E-1
7.859761642E1,-2.299021406E0,-8.210321081E-1,6.117970973E-1
7.860758642E1,-2.317145728E0,-5.717027396E-1,7.947348404E-1
7.861755642E1,-2.207469797E0,-2.122317088E-1,1.251442144E0
7.862752542E1,-1.795388297E0,1.243556589E-1,1.738633906E0
7.863749542E1,-1.239660881E0,3.321095699E-1,2.317725188E0
7.864746442E1,-6.574638516E-1,3.857226902E-1,3.011203210E0
7.865743442E1,-1.669561332E-1,1.947894645E-1,3.457455107E0
7.866740342E1,1.792958779E-1,-1.826026976E-1,3.534367043E0
7.867737342E1,2.661347413E-1,-6.078554893E-1,3.243372754E0
7.868734342E1,1.259515102E-1,-9.826251751E-1,2.594775036E0
7.869731242E1,-1.491526589E-1,-1.219019333E0,1.809615596E0
7.870728242E1,-3.855766926E-1,-1.367287765E0,1.107833943E0
7.871725142E1,-4.073253015E-1,-1.521652504E0,4.740437132E-1
7.872722142E1,-2.707461114E-1,-1.670072379E0,-5.807337642E-2
7.873719042E1,-4.329198070E-2,-1.791828951E0,-5.857360572E-1
7.874716042E1,2.044846597E-1,-1.898326628E0,-1.071111674E0
7.875713042E1,4.384419174E-1,-1.929902762E0,-1.433781132E0
7.876709942E1,6.234748641E-1,-1.915575330E0,-1.706991114E0
7.877706942E1,7.842798726E-1,-1.953610883E0,-1.946923422E0
7.878703842E1,9.371317908E-1,-2.005485041E0,-2.160354395E0
7.879700842E1,1.030366375E0,-2.011805297E0,-2.322540954E0
7.880697742E1,1.074887075E0,-2.031217468E0,-2.499045006E0
7.881694742E1,1.123651977E0,-2.122777848E0,-2.764032633E0
7.882691642E1,1.023722477E0,-2.198724409E0,-2.902862490E0
7.883688642E1,8.908627734E-1,-2.234058548E0,-2.756676836E0
7.884685642E1,7.275191961E-1,-2.226620890E0,-2.620199314E0
7.885682542E1,4.926703110E-1,-2.170853655E0,-2.613024781E0
7.886679542E1,2.322182228E-1,-1.995995595E0,-2.680587019E0
7.887676442E1,5.790804639E-2,-1.791175817E0,-2.822018301E0
7.888673442E1,-7.674967557E-2,-1.438371781E0,-2.761974413E0
7.889670342E1,-1.285663851E-1,-1.018482640E0,-2.521735126E0
7.890667342E1,-1.133949070E-1,-6.819163227E-1,-2.232539442E0
7.891664342E1,-4.343867272E-2,-3.501096386E-1,-1.952431499E0
7.892661242E1,7.167780071E-2,7.382109761E-2,-1.542338784E0
7.893658242E1,2.454020861E-1,4.631790018E-1,-1.047651476E0
7.894655142E1,5.078694172E-1,7.437365949E-1,-7.517086887E-1
7.895652142E1,8.250040486E-1,8.087792677E-1,-5.840187299E-1
7.896649042E1,1.155091724E0,7.954908854E-1,-4.517395091E-1
